date,temperature,dew_point,apparent_temperature,surface_pressure,available_bike_stands,lagged_available_bike_stands,rolling_mean_bike_stands,rolling_std_bike_stands,diff_available_bike_stands,temperature_diff
2023-09-21 00:29:51+00:00,-0.5059220784767813,0.777807744327742,-0.2641494725155544,-0.8884547380832026,0.12016611361416178,0.12016611361416178,0.12622162580129778,0.016021379308517436,0.0,-0.2417726059612269
2023-09-21 00:44:22+00:00,-0.678041774987501,0.6349033599174602,-0.38967695346124953,-0.8884547380832026,0.16255469892411606,0.12016611361416178,0.12622162580129778,0.016021379308517436,0.04238858530995428,-0.2883648215262514
2023-09-21 00:50:04+00:00,-0.6745535129726989,0.6349033599174602,-0.38967695346124953,-0.8884547380832026,0.16255469892411606,0.16255469892411606,0.13227713798843413,0.020683511748264456,0.0,-0.2848765595114494
2023-09-21 01:00:10+00:00,-0.6745535129726989,0.6349033599174602,-0.38967695346124953,-0.8884547380832026,0.16255469892411606,0.16255469892411606,0.13833265017557045,0.022657651905860964,0.0,-0.2848765595114494
2023-09-21 01:10:15+00:00,-0.678041774987501,0.6349033599174602,-0.38967695346124953,-0.8884547380832026,0.16255469892411606,0.16255469892411606,0.14438816236270677,0.022657651905859624,0.0,-0.2883648215262514
2023-09-21 01:20:20+00:00,-0.678041774987501,0.6349033599174602,-0.38967695346124953,-0.8884547380832026,0.16255469892411606,0.16255469892411606,0.15044367454984306,0.020683511748260056,0.0,-0.2883648215262514
2023-09-21 01:32:04+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.16255469892411606,0.16255469892411606,0.1564991867369794,0.016021379308507968,0.0,-0.22737139787288396
2023-09-21 01:41:07+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.16255469892411606,0.16255469892411606,0.16255469892411606,0.0,0.0,-0.22737139787288396
2023-09-21 01:51:12+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.16255469892411606,0.16255469892411606,0.16255469892411606,0.0,0.0,-0.22737139787288396
2023-09-21 02:01:17+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.16255469892411606,0.16255469892411606,0.16255469892411606,0.0,0.0,-0.22737139787288396
2023-09-21 02:11:23+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.16255469892411606,0.16255469892411606,0.16255469892411606,0.0,0.0,-0.22737139787288396
2023-09-21 02:21:28+00:00,-0.8549583503497591,0.24713467247598156,-0.6275869524768751,-0.8544924907454838,0.12016611361416178,0.16255469892411606,0.1564991867369794,0.016021379308507968,-0.04238858530995428,-0.22737139787288396
2023-09-21 02:31:34+00:00,-1.0370356672337477,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.15044367454984306,0.020683511748260056,0.0,-0.24083306327039766
2023-09-21 02:41:39+00:00,-1.0370356672337477,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.14438816236270677,0.022657651905859624,0.0,-0.24083306327039766
2023-09-21 02:51:47+00:00,-1.0370356672337477,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.13833265017557045,0.022657651905860964,0.0,-0.24083306327039766
2023-09-21 03:01:53+00:00,-1.0370356672337548,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.13227713798843413,0.020683511748264456,0.0,-0.24083306327040477
2023-09-21 03:11:58+00:00,-1.0370356672337477,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.12622162580129778,0.016021379308517436,0.0,-0.24083306327039766
2023-09-21 03:22:03+00:00,-1.0370356672337477,0.1080739421561699,-0.7962026039633501,-0.9389710629760878,0.12016611361416178,0.12016611361416178,0.12016611361416178,0.0,0.0,-0.24083306327039766
2023-09-21 03:32:11+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.16255469892411606,0.12016611361416178,0.12622162580129778,0.016021379308517436,0.04238858530995428,-0.17586429305137596
2023-09-21 03:35:39+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.20569601629803852,0.16255469892411606,0.13844018332756589,0.03360199659371541,0.04314131737392246,-0.17586429305137596
2023-09-21 03:42:18+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.20569601629803852,0.20569601629803852,0.15065874085383402,0.04065898518779148,0.0,-0.17586429305137596
2023-09-21 03:52:23+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.20569601629803852,0.20569601629803852,0.1628772983801021,0.042765187935964274,0.0,-0.17586429305137596
2023-09-21 04:02:29+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.20569601629803852,0.20569601629803852,0.1750958559063702,0.04069666869875169,0.0,-0.17586429305137596
2023-09-21 04:12:34+00:00,-0.991010936268905,0.0389419268294521,-0.815146643217529,-0.988979376031046,0.20569601629803852,0.20569601629803852,0.18731441343263833,0.033693110696904775,0.0,-0.17586429305137596
